"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042129","regulation of T cell proliferation","66/4408","192/18860",0.34375,1.47076338475499,3.62093344017121,0.000340148226564992,0.00851745050705185,0.00713425658172864,"ARG1/BMP4/CASP3/CCDC88B/CCR2/CD274/CD28/CD46/CD55/CD6/CD70/CD81/CD86/CR1/CTLA4/DHPS/DLG5/EFNB1/ERBB2/GLMN/HES1/HLA-DPA1/HLA-DRB1/ICOSLG/IGF2/IGFBP2/IL15/IL1B/IL2RA/IL6ST/IRF1/ITCH/JAK2/LAPTM5/MAD1L1/MARCHF7/NCK1/NCKAP1L/NR5A2/PDCD1LG2/PELI1/PRKCQ/PTPN11/PTPRC/PYCARD/RC3H1/RIPK2/RIPOR2/SCRIB/SHH/SLAMF1/SLC4A2/SOS1/SOS2/SYK/TFRC/TGFB1/TGFBR2/TMEM131L/TNFSF13B/TNFSF4/TRAF6/TYK2/ZAP70/ZBTB7B/ZNHIT1",66
"GO:0006935","chemotaxis","143/4408","474/18860",0.30168776371308,1.29079655708455,3.54120403188939,0.000341244582539504,0.00851745050705185,0.00713425658172864,"ACKR2/ADAM17/ADGRA2/ADGRE2/ALOX5/ANO6/BCAR1/BIN2/BMP4/BSG/CASR/CCL18/CCL2/CCL7/CCR1/CCR10/CCR2/CCR6/CCR7/CCRL2/CH25H/CMTM8/CORO1B/CORO1C/CSF1/CSF3R/CTTN/CX3CL1/CXCL1/CXCL10/CXCL13/CXCL2/CXCL3/CXCL6/CXCL8/CXCL9/CXCR1/CXCR2/CXCR4/CXCR5/CYP7B1/CYRIB/DDT/DOCK2/EDN1/EGR3/ENPP2/F2RL1/FER/FES/FEZF2/FGF7/FPR1/FPR2/FPR3/GPR183/GSTP1/HBEGF/HMGB2/HRAS/HRG/HSD3B7/HSPB1/IL17RC/IL1B/ITGA1/JAML/KLRK1/L1CAM/LBP/LEF1/LGR6/LOX/LSP1/LYN/LYST/MAPK1/MAPK14/MAPK3/MEGF8/MMP2/MPP1/MYCBP2/NBL1/NCKAP1L/NEDD9/NR4A1/NRP2/NTN1/PDE4B/PDGFA/PDGFB/PF4/PIK3CG/PIKFYVE/PIP5K1C/PLEC/PLEKHG5/PLXNA3/PLXNB3/PPBP/PRKCQ/PTAFR/PTK2B/PTPN2/PTPRJ/PTPRO/RAB13/RALBP1/RIPOR2/RNASE2/S100A4/S100A9/S1PR1/SCRIB/SEMA3B/SEMA3E/SEMA3G/SEMA4A/SEMA4C/SEMA4D/SEMA6C/SERPINE1/SLAMF1/SLC12A2/SLC8B1/SPI1/SRP54/STAP1/STK39/STX4/SUCNR1/SYK/TGFB1/THBS4/TNFAIP6/TREM1/TRPM4/TSC2/TYMP/VEGFA/VEGFB/ZNF580",143
"GO:0007266","Rho protein signal transduction","53/4408","147/18860",0.360544217687075,1.542618862427,3.64752260346595,0.000343459313055485,0.00851745050705185,0.00713425658172864,"ABL2/APOE/ARHGAP1/ARHGAP4/ARHGDIA/ARHGEF1/ARHGEF3/ARHGEF7/CCR7/CDC42EP1/CDC42EP2/CDC42EP3/CDC42EP4/CDC42EP5/CDC42SE1/CDC42SE2/CSNK1A1/CUL3/DOCK10/DOCK11/DOCK8/DOCK9/EPS8L1/EPS8L2/ERBB2/F2RL1/FLCN/FLOT1/GNA13/ITGA3/KANK2/KCTD13/LIMK1/LRRK2/NET1/NGFR/NTN1/P2RY8/PDPN/PECAM1/PIN1/PLEKHG5/PLEKHG7/RALBP1/RASIP1/RIPOR1/RIPOR2/RTKN/SEMA4D/STMN1/TAGAP/TAX1BP3/TEK",53
"GO:0001934","positive regulation of protein phosphorylation","77/4408","231/18860",0.333333333333333,1.42619479733817,3.59944472918515,0.000343467387084768,0.00851745050705185,0.00713425658172864,"ABI1/ACVR2A/ADCYAP1/AKT1/ATG14/BANK1/BMP2/BMP4/BRAT1/CACUL1/CAMK1/CARD10/CCDC88A/CEMIP/CENPE/CHI3L1/CLIP3/CSPG4/CTF1/DDR2/DDRGK1/DIPK2A/ECT2/ENPP2/ERBB2/EZH2/FBH1/FGF7/GPER1/HDAC3/HES1/HLA-DRB1/HMGA2/IFNG/IL15/JAK2/JTB/LCP2/LILRA5/MAP2K2/MAP3K10/MAP3K11/MAP3K7/MAPK1/MMP9/NEDD9/PARP14/PDCD10/PDGFA/PDGFB/PIBF1/PIK3CG/PIM1/PIN1/PROM2/PTK2B/PTPRC/RALBP1/RASGRP1/RASSF2/RIPK2/SEMA4D/SRC/SRCIN1/STK11/STK4/THBS4/TLR6/TNFSF15/TNK2/TRAF2/TRAF6/VEGFA/VEGFB/WDFY2/XBP1/XRCC5",77
"GO:0036498","IRE1-mediated unfolded protein response","13/4408","22/18860",0.590909090909091,2.52825441346313,3.96100827346387,0.000343935056104232,0.00851745050705185,0.00713425658172864,"BAX/BBC3/BCL2L11/DAB2IP/DDRGK1/DNAJB9/DNAJC10/FICD/PTPN1/TMBIM6/TMEM33/UFL1/XBP1",13
"GO:1900102","negative regulation of endoplasmic reticulum unfolded protein response","13/4408","22/18860",0.590909090909091,2.52825441346313,3.96100827346387,0.000343935056104232,0.00851745050705185,0.00713425658172864,"ABCA7/AKT1/ATAD3A/ATF6B/DDRGK1/DNAJB9/NCK1/PPP1R15A/PPP1R15B/PTPN1/TMBIM6/UFL1/XBP1",13
"GO:0009100","glycoprotein metabolic process","117/4408","377/18860",0.310344827586207,1.32783653545278,3.55105943754074,0.000349995945778605,0.00860080684020843,0.00720407623820434,"ABCA2/ABCA7/ADAMTS13/ADAMTS7/AGA/ALG10B/ALG13/ALG5/ALG6/B3GALT1/B3GALT4/B3GAT3/B3GNT2/B3GNT7/B3GNT9/B4GALNT2/B4GALT4/B4GAT1/BCL2/BMP2/BPNT2/CCR7/CHST10/CHST11/CHST12/CHST15/CHST2/CHST3/CHST7/CHST8/CHST9/CHSY1/CTSL/DERL3/DPM3/EDEM1/EDEM3/EDNRA/ENGASE/EOGT/ERP44/EXT1/EXT2/EXTL1/FBXO2/FKRP/FKTN/FUT3/GALNT1/GALNT3/GALNTL6/GANC/GCNT1/GNPTAB/GNPTG/GNS/GPC1/GXYLT2/HBEGF/HEXB/HIF1A/HS2ST1/HS6ST1/HS6ST3/HYAL1/IDUA/LARGE2/MAN1A2/MAN1C1/MAN2A1/MAN2B1/MANBA/MFSD8/MGAT3/MGAT4C/MGAT5/MGAT5B/MPDU1/NDST3/NGLY1/NUS1/OGT/OSTC/PCSK6/PGM3/PMM1/POFUT1/POGLUT1/POMT1/PPARD/PRKCSH/RAB1B/RNF139/RPN1/RPN2/RXYLT1/SLC10A7/SLC39A8/SLC51B/ST3GAL1/ST6GAL1/ST6GALNAC3/ST6GALNAC6/ST8SIA4/STT3B/TET2/TM9SF2/TMEM165/TMEM260/TMTC1/TMTC4/TRAK2/TRIM13/UBE2J1/UGGT1/VEGFB/XYLT1",117
"GO:0030100","regulation of endocytosis","101/4408","318/18860",0.317610062893082,1.35892145784109,3.56492864425323,0.000350024918120913,0.00860080684020843,0.00720407623820434,"AAK1/ABCA2/ABCA7/ABL2/AHI1/ANKRD13A/ANKRD13B/ANO6/AP2A1/APOC2/APOE/ARC/ATAD1/ATG5/AXL/B2M/BIN1/BMP2K/BTBD9/C4A/C4B/CALM3/CCL2/CCR7/CD151/CLEC7A/CLIP3/CLN3/CLU/DGKQ/DLG4/DLL1/DOCK2/DRD4/DYSF/F2RL1/FCGR1A/FCGR2A/FLOT1/FPR2/GSG1L/HAMP/HIP1/IFNG/IL15/IL2RB/IL2RG/LRRK2/LRSAM1/MAGI2/MCTP1/MDM2/MIB1/MKLN1/MYO18A/NCKAP1L/NEU3/NR1H2/NUMB/PACSIN3/PICALM/PICK1/PLSCR1/PPP3CC/PROM2/PTPN1/PTPRC/PTPRJ/PYCARD/RAB27A/RAB5B/RUFY1/SCRIB/SELE/SERPINE1/SGIP1/SH3GL2/SIRPB1/SIRPG/SLC17A7/SNAP91/SNX12/SNX17/SNX33/SRC/STAP1/SUSD4/SYK/SYT17/SYT7/TBC1D5/TF/TGFB1/TGM2/TLR2/TNK2/TSC2/TUB/VEGFA/VPS28/ZFYVE16",101
"GO:0014037","Schwann cell differentiation","23/4408","50/18860",0.46,1.96814882032668,3.78572333226867,0.000362121160813762,0.00880928366267845,0.00737869740466879,"AKT1/COL6A1/DAG1/DICER1/ERBB2/GPC1/HRAS/ILK/LAMB2/LGI4/MAP2K2/MAPK1/MAPK3/MED12/NAB2/NF1/PLEC/PRX/RELA/SIRT2/SKI/SLC25A46/SOS1",23
"GO:0045622","regulation of T-helper cell differentiation","23/4408","50/18860",0.46,1.96814882032668,3.78572333226867,0.000362121160813762,0.00880928366267845,0.00737869740466879,"BRD2/BRD4/CD69/CD86/GATA3/GPR65/HLA-DRA/HLA-DRB1/HLX/IRF4/JUNB/LGALS1/MALT1/NFKBIZ/RARA/RC3H1/RC3H2/RIPK2/SHB/SMAD7/TBX21/TNFSF4/ZBTB7B",23
"GO:0016197","endosomal transport","96/4408","300/18860",0.32,1.36914700544465,3.55948476037705,0.000362694180886207,0.00880928366267845,0.00737869740466879,"ACAP2/AKAP5/AP1G1/AP3D1/AP5M1/AP5Z1/ARFRP1/ARHGAP1/ARL4C/ARL8B/ATG14/ATP6AP1/CHMP1A/CHMP2A/CHMP4A/CHMP4C/CMTM6/CORO1C/DCTN1/DENND1B/DENND5A/EHD1/EHD2/EHD3/EPG5/GCC2/GGA1/GRIPAP1/HEATR5A/HEATR5B/HGS/HOOK2/ITSN2/LAMTOR1/LEPROT/LRRK2/LYST/MAP2K2/MAPK1/MAPK3/MICALL1/MICALL2/MTMR4/MVB12A/PHETA1/PICALM/PIK3C3/PIK3R4/PIKFYVE/RAB11B/RAB11FIP3/RAB13/RAB29/RAB5B/RAB8B/RGP1/RIC1/RNF126/RUFY1/SCRIB/SLC66A2/SNX1/SNX12/SNX17/SNX18/SNX2/SNX33/SNX5/SNX8/SORL1/SQSTM1/SRC/STAM2/STX10/STX5/TBC1D10A/TBC1D10B/TBC1D14/TBC1D23/TBC1D5/TMEM87A/TRAPPC10/UBXN6/USP7/VPS13B/VPS28/VPS36/VPS39/VPS50/VPS51/VPS52/VTI1A/WASHC4/WASHC5/WDR81/ZFYVE16",96
"GO:0072331","signal transduction by p53 class mediator","67/4408","196/18860",0.341836734693878,1.46257731767843,3.59522564541416,0.000368210870100038,0.00890901013288022,0.0074622287648828,"AEN/AKT1/ATAD5/ATM/ATR/AURKA/BAG6/BAX/BBC3/BCL2/BDKRB2/BOK/BOP1/BRCA2/CDIP1/DDIT4/DDX5/DVL2/DYRK1A/E2F7/EIF5A/ELL3/HEXIM1/HIC1/IFI16/KAT6A/MAP2K6/MARCHF7/MDM2/MSX1/MTOR/MUC1/NBN/NOP2/NOP53/NUPR1/PHLDA3/PIDD1/PLK2/PML/PPP1R15A/PPP2R5C/PYCARD/PYHIN1/RBM38/RFFL/RPS15/RPS6KA6/RRM2B/RRS1/SGK1/SHISA5/SMARCA4/SP100/SPRED2/STK11/TMEM109/TP73/TRIM24/UFL1/URB2/URI1/USP15/USP28/USP7/ZNF385A/ZNHIT1",67
"GO:0051656","establishment of organelle localization","123/4408","400/18860",0.3075,1.31566470054446,3.52416564609837,0.000377807348947232,0.00910631071985407,0.00762748866396078,"ACTN4/ADGRE2/AGTPBP1/AP1G1/AP3B1/AP3D1/ARFGAP3/ARMCX3/BBS5/BLOC1S3/BORCS6/BORCS8/CADPS2/CCDC66/CD84/CDR2L/CENPA/CENPE/CEP120/CEP83/CHMP2A/CLASP2/CLN3/CROCC/CUL3/DCTN1/DCTN2/DNM3/ENKD1/EXOC1/EXOC2/EXOC4/EXOC6/EXOC7/FAM91A1/FES/FYCO1/GAB2/GPSM1/HDAC3/HGS/HIF1A/IFNG/IGHE/IRAG2/ITGA4/KIF1C/KIF3B/KIFBP/KIFC2/LIMK2/LIN7A/LLGL1/LMNA/LMNB2/LRPPRC/LRRK2/LSG1/LYN/MAP1S/MAP4/MAPK15/MKKS/MYH9/MYO1C/MYO5A/NEFH/NOP9/NTN1/NUDC/NUMA1/PDCD10/PDCD6IP/PEX14/PIK3CG/PINK1/PKD1/PREB/PSEN1/RAB11B/RAB27A/RASGRP1/RBM10/RHOT2/RIPOR1/RPS15/S100A13/SAPCD2/SCRIB/SDC1/SLC2A4/SNAP25/SPAG5/SPDL1/SPG11/SPHK2/STARD3/STARD3NL/STK11/STK25/SUN2/SYK/SYNE2/SYNE3/SYNJ1/TACC2/TBC1D23/TMED2/TRAK2/TRAPPC10/TRAPPC11/TRAPPC12/TRAPPC13/TRAPPC4/TRAPPC5/TRAPPC8/TRIP11/UBXN2B/UNC13A/VAMP8/WDR11/XPO1/ZW10",123
"GO:0046777","protein autophosphorylation","49/4408","134/18860",0.365671641791045,1.56455697916949,3.62204479438436,0.000387570588082177,0.00930611507125075,0.00779484572788849,"AKT1/ATM/AURKA/CAMKK2/CLK2/DAPK3/DDR1/DDR2/DYRK1A/FER/FES/GRK1/GRK5/GSK3B/IRAK1/JAK2/LRRK2/LYN/MAP2K2/MAP3K10/MAP3K11/MAP3K12/MAPK15/MAPK3/MELK/MINK1/MVP/PDGFA/PDGFB/PIKFYVE/PIM1/PTK2B/RASSF2/SMG1/SRC/STK10/STK11/STK17B/STK25/STK26/STK39/STK4/TNK1/TRPM7/TXK/ULK1/VEGFA/VRK2/WNK2",49
"GO:0002456","T cell mediated immunity","51/4408","141/18860",0.361702127659574,1.5475730779627,3.60434594875385,0.000402818138252541,0.00963559296615452,0.00807081796139959,"ARG1/ARID5A/B2M/CCR2/CD274/CD46/CD55/CD70/CD81/CD8A/CR1/CR1L/CR2/CTSC/CYRIB/DENND1B/DUSP22/FBXO38/FCGR3A/FZD5/GATA3/GNL1/HLA-DRA/HLA-DRB1/HLA-F/IFNG/IL1B/IL7R/MALT1/MAP3K7/MAPK3/MICA/MYO1G/NCKAP1L/NFKBIZ/PTPRC/RAB27A/RFTN1/SCART1/SLAMF1/SMAD7/STX7/TBX21/TNFSF4/TRAF2/TRAF6/TRPM4/UFL1/ULBP2/UNC93B1/USP5",51
"GO:0006622","protein targeting to lysosome","17/4408","33/18860",0.515151515151515,2.2041192322499,3.82342035923198,0.000408551043744557,0.00973584845753539,0.00815479243223992,"AP3B1/ATG14/CLU/GCC2/GNPTAB/GNPTG/HGS/LAMP2/LAPTM5/M6PR/NCOA4/NEDD4/PIK3C3/PIK3R4/SORL1/ZDHHC12/ZFYVE16",17
"GO:0051607","defense response to virus","105/4408","334/18860",0.31437125748503,1.34506395557343,3.51397078717717,0.00041053956844962,0.00974645629608777,0.00816367760767447,"ABCF3/APOBEC3C/ARMC5/ATAD3A/ATG14/ATG16L1/ATG5/ATG7/AZI2/BCL2/BCL2L1/BNIP3L/CARD8/CARD9/CNOT7/CR2/CRCP/CUL1/CXCL10/CXCL9/DDIT4/DDX60/DDX60L/DHX15/DHX16/DHX36/DHX9/DNAJC3/ELMOD2/EPG5/EXOC1/F2RL1/GBP1/GBP5/HERC5/IFI16/IFIH1/IFIT1B/IFITM3/IFNAR2/IFNG/IFNGR1/IL15/IL1B/IRF1/IRF3/IRF7/ISG20/ITCH/ITGAX/LYST/MICA/NCBP1/NCK1/NLRC5/NT5C2/NT5C3A/OAS3/OASL/PLSCR1/PML/POLR3H/PTPRC/PYCARD/RB1CC1/RELA/RIOK3/RNASE2/RNF135/SENP7/SERINC5/SETD2/SHFL/SKP2/SLFN13/SMARCA5/STAT1/TANK/TBK1/TBKBP1/TLR2/TLR8/TRAF3/TRAF3IP1/TRAF6/TRIM11/TRIM13/TRIM22/TRIM26/TRIM28/TRIM41/TRIM56/TRIM65/UBE2F/UBE2W/UBL7/UFL1/UNC93B1/USP27X/USP38/VAMP8/ZBP1/ZC3HAV1/ZCCHC3/ZDHHC1",105
"GO:0042330","taxis","143/4408","476/18860",0.300420168067227,1.28537304213882,3.48267190434835,0.0004168681984423,0.00985963548001171,0.00825847702413782,"ACKR2/ADAM17/ADGRA2/ADGRE2/ALOX5/ANO6/BCAR1/BIN2/BMP4/BSG/CASR/CCL18/CCL2/CCL7/CCR1/CCR10/CCR2/CCR6/CCR7/CCRL2/CH25H/CMTM8/CORO1B/CORO1C/CSF1/CSF3R/CTTN/CX3CL1/CXCL1/CXCL10/CXCL13/CXCL2/CXCL3/CXCL6/CXCL8/CXCL9/CXCR1/CXCR2/CXCR4/CXCR5/CYP7B1/CYRIB/DDT/DOCK2/EDN1/EGR3/ENPP2/F2RL1/FER/FES/FEZF2/FGF7/FPR1/FPR2/FPR3/GPR183/GSTP1/HBEGF/HMGB2/HRAS/HRG/HSD3B7/HSPB1/IL17RC/IL1B/ITGA1/JAML/KLRK1/L1CAM/LBP/LEF1/LGR6/LOX/LSP1/LYN/LYST/MAPK1/MAPK14/MAPK3/MEGF8/MMP2/MPP1/MYCBP2/NBL1/NCKAP1L/NEDD9/NR4A1/NRP2/NTN1/PDE4B/PDGFA/PDGFB/PF4/PIK3CG/PIKFYVE/PIP5K1C/PLEC/PLEKHG5/PLXNA3/PLXNB3/PPBP/PRKCQ/PTAFR/PTK2B/PTPN2/PTPRJ/PTPRO/RAB13/RALBP1/RIPOR2/RNASE2/S100A4/S100A9/S1PR1/SCRIB/SEMA3B/SEMA3E/SEMA3G/SEMA4A/SEMA4C/SEMA4D/SEMA6C/SERPINE1/SLAMF1/SLC12A2/SLC8B1/SPI1/SRP54/STAP1/STK39/STX4/SUCNR1/SYK/TGFB1/THBS4/TNFAIP6/TREM1/TRPM4/TSC2/TYMP/VEGFA/VEGFB/ZNF580",143
"GO:0042325","regulation of phosphorylation","131/4408","431/18860",0.303944315545244,1.30045140453342,3.48480222494417,0.000423984459456146,0.00995669227541462,0.00833977225219127,"ABI1/ACVR2A/ADCYAP1/AKT1/AKT1S1/ANKLE2/APC/ATG14/BANK1/BCL10/BMP2/BMP4/BRAT1/C9orf72/CACTIN/CACUL1/CAMK1/CAMKK2/CARD10/CCDC88A/CCNT2/CDC37/CDC6/CDKN1C/CEMIP/CENPE/CHI3L1/CLIP3/CNOT7/CORO1C/CSPG4/CTF1/DBNDD2/DDR2/DDRGK1/DIPK2A/DNAJC3/DUSP7/ECT2/ENPP2/ERBB2/EZH2/FBH1/FER/FGF7/FKBP8/FZD7/GLMN/GPER1/GPRC5A/HDAC3/HERC5/HES1/HGS/HLA-DRB1/HMGA2/HRG/HSPB1/IBTK/IFNG/IL15/JAK2/JTB/KCTD20/LCP2/LILRA5/LYN/MAP2K2/MAP3K10/MAP3K11/MAP3K7/MAPK1/MCM7/MIDN/MMP9/MVP/NEDD9/NLRC5/NOP53/PAQR3/PARP14/PDCD10/PDGFA/PDGFB/PHIP/PIBF1/PIK3CG/PIM1/PIN1/PLXNB2/PPP1R15B/PRKDC/PROM2/PSEN1/PTK2B/PTPN1/PTPN2/PTPRC/PTPRJ/PYCARD/RALBP1/RASGRP1/RASIP1/RASSF2/RB1/RBL2/RIPK2/RTRAF/SEMA4D/SIRT2/SRC/SRCIN1/STK11/STK4/THBS4/TLR6/TNFSF15/TNK2/TRAF2/TRAF3IP1/TRAF6/TRIB1/UVRAG/VEGFA/VEGFB/WARS1/WDFY2/WEE2/XBP1/XRCC5/ZGPAT",131
"GO:0042327","positive regulation of phosphorylation","83/4408","254/18860",0.326771653543307,1.39812009660317,3.52793518341501,0.000424125134138802,0.00995669227541462,0.00833977225219127,"ABI1/ACVR2A/ADCYAP1/AKT1/ATG14/BANK1/BCL10/BMP2/BMP4/BRAT1/CACUL1/CAMK1/CARD10/CCDC88A/CEMIP/CENPE/CHI3L1/CLIP3/CSPG4/CTF1/DDR2/DDRGK1/DIPK2A/ECT2/ENPP2/ERBB2/EZH2/FBH1/FGF7/FZD7/GLMN/GPER1/HDAC3/HES1/HLA-DRB1/HMGA2/IFNG/IL15/JAK2/JTB/KCTD20/LCP2/LILRA5/LYN/MAP2K2/MAP3K10/MAP3K11/MAP3K7/MAPK1/MMP9/NEDD9/PARP14/PDCD10/PDGFA/PDGFB/PIBF1/PIK3CG/PIM1/PIN1/PROM2/PTK2B/PTPRC/RALBP1/RASGRP1/RASSF2/RIPK2/SEMA4D/SRC/SRCIN1/STK11/STK4/THBS4/TLR6/TNFSF15/TNK2/TRAF2/TRAF6/VEGFA/VEGFB/WDFY2/WEE2/XBP1/XRCC5",83
"GO:0002562","somatic diversification of immune receptors via germline recombination within a single locus","30/4408","72/18860",0.416666666666667,1.78274349667272,3.6750359111416,0.000427870144925205,0.00997047957639361,0.00835132056029969,"ATAD5/ATM/BCL11B/CCR6/CD28/CYREN/DCLRE1C/ERCC1/EXOSC3/HMGB2/KMT5C/LEF1/MSH3/NBN/NFKBIZ/PARP3/PRKDC/PTPRC/RNF168/SHLD2/SLC15A4/STAT6/SUPT6H/TBX21/TCF3/TFRC/TGFB1/TNFSF13/TNFSF4/XRCC4",30
"GO:0016444","somatic cell DNA recombination","30/4408","72/18860",0.416666666666667,1.78274349667272,3.6750359111416,0.000427870144925205,0.00997047957639361,0.00835132056029969,"ATAD5/ATM/BCL11B/CCR6/CD28/CYREN/DCLRE1C/ERCC1/EXOSC3/HMGB2/KMT5C/LEF1/MSH3/NBN/NFKBIZ/PARP3/PRKDC/PTPRC/RNF168/SHLD2/SLC15A4/STAT6/SUPT6H/TBX21/TCF3/TFRC/TGFB1/TNFSF13/TNFSF4/XRCC4",30
"GO:0032006","regulation of TOR signaling","57/4408","162/18860",0.351851851851852,1.50542784163474,3.56808537820174,0.000431096959818211,0.0100087400781324,0.0083833677364029,"AKT1/AKT1S1/ATM/C9orf72/CASTOR2/CSNK1A1/CUL1/CUL3/DDIT4/DGKQ/ENDOG/FAM83D/FLCN/FNIP1/GPR137/GPR137B/GPR155/GSK3B/HDAC3/HIF1A/LAMTOR1/LAMTOR4/MAPK3/MTOR/NCKAP1L/NLK/NPC1/OGT/OTUD7B/PELI1/PIH1D1/PIK3CA/PIM1/PRKACB/RFFL/RICTOR/RPS6KA1/SEC13/SHQ1/SIK3/SLC38A9/SRC/STAMBPL1/STK11/SYK/TBCK/TBK1/TSC2/TTI1/UBE2W/UBE3A/UBR1/UBR2/USP32/USP7/USP9X/XBP1",57
"GO:0045059","positive thymic T cell selection","10/4408","15/18860",0.666666666666667,2.85238959467635,3.96365675294844,0.000442749033843709,0.0102416122663847,0.00857842257591917,"CD3D/DOCK2/ITPKB/PTPN2/PTPRC/SHH/SRF/STK11/TOX/ZAP70",10
"GO:0002520","immune system development","70/4408","208/18860",0.336538461538462,1.43990820885104,3.52328014947768,0.000458801620197474,0.0105742052246243,0.00885700400112295,"ADAM17/ATAD5/ATM/BCL11B/BCL2/BCL2L11/CCR6/CD248/CD28/CXCR5/CYREN/DCLRE1C/EPB42/ERCC1/EXOSC3/FLVCR1/GATA3/HES1/HMGB2/ICOS/ID2/IL15/IL2RA/IL7R/IRAK3/ITCH/JARID2/KMT5C/LEF1/LRP5/LTBR/LYN/MAD1L1/MAP2K2/MAPK1/MAPK3/MARCHF7/MSH3/NBN/NFKB2/NFKBIZ/NR5A2/PARP3/PDPN/PKN1/POLM/PPP2R3C/PRDX2/PRKDC/PSEN1/PTPRC/RC3H1/RC3H2/RNF168/SHH/SHLD2/SLC15A4/SRF/STAT6/SUPT6H/TBX21/TCF21/TCF3/TFRC/TGFB1/TGFBR2/TNFSF13/TNFSF4/TOX/XRCC4",70
"GO:0032205","negative regulation of telomere maintenance","19/4408","39/18860",0.487179487179487,2.08443854995579,3.74396733084247,0.000474721947284899,0.0108797225530343,0.00911290675151017,"ATM/DCP2/ERCC1/ERCC4/HNRNPA1/HNRNPC/NBN/PARP3/PINX1/PML/POT1/SLX1A/SLX4/SRC/STN1/TENT4B/TNKS/TNKS2/XRN1",19
"GO:0051960","regulation of nervous system development","140/4408","466/18860",0.300429184549356,1.28541161991853,3.44542392002314,0.000475503313481784,0.0108797225530343,0.00911290675151017,"ADNP/AGRN/AKT1/ANAPC2/ARHGAP4/ASIC2/ASPM/ATXN1/B2M/BAIAP2/BCL11A/BIN1/BMP2/CDH1/CDH4/CHD7/CLSTN1/CTDSP1/CTSC/CX3CL1/CXCR4/DAG1/DBN1/DHX36/DICER1/DIP2B/DISC1/DLG5/DLL1/EIF2AK3/ELL3/EZH2/FEZF2/FLRT1/FOXG1/FXR2/GDI1/GFAP/GPER1/HES1/HES7/HEY1/HEYL/HIF1A/HMGA2/HMGB2/ID2/IFNG/IL1B/IL1RAP/IL6ST/IQSEC2/ISLR2/ITGAX/KCTD11/L1CAM/LEF1/LGI4/LIMK1/LRRC4B/LRRN3/LYN/MACF1/MAN2A1/MAP2K2/MAP6/MAPRE3/MEGF8/MME/MTOR/NF1/NFATC4/NIN/NKX6-2/NLGN2/NR1D1/NRDC/NSUN5/NTN1/NUMB/NUMBL/OBSL1/OXT/PLXNA3/PLXNB2/PLXNB3/PLXNC1/PRTG/PSEN1/PTPRD/PTPRS/QKI/RARA/RARG/RB1/RELA/RGMA/RND2/RNF112/RNF6/SEMA3G/SEMA4A/SEMA4D/SEMA6C/SERPINE2/SHANK3/SHH/SHOX2/SIRT2/SKI/SLC7A5/SMARCD3/SORL1/SOX11/SOX8/SPP1/SRF/SRRT/STAU2/STK11/STK25/SYNGAP1/TBC1D24/TENM4/TGFB1/TGM2/TLR2/TP73/TPPP/TRAK2/TRIM11/TWF2/TYMP/UFL1/ULK1/VEGFA/WDR62/XRCC5/YTHDF2/ZPR1",140
"GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process","33/4408","82/18860",0.402439024390244,1.72186932849365,3.6179036353235,0.000483527705752584,0.0110233843387277,0.00923323853850174,"AKT1/AURKA/AXIN1/CLU/COP1/CSNK1A1/DDRGK1/DNAJB2/DVL1/ELOB/FZR1/GABARAP/GCLC/GSK3B/HAMP/HECTD1/HSPA1A/HSPA1B/HSPBP1/KEAP1/LRRK2/MDM2/MTOR/NOP53/PAQR3/PIAS1/PSEN1/RAD23A/SIRT2/SMAD7/TF/TRIB1/USP5",33
"GO:0016482","cytosolic transport","51/4408","142/18860",0.359154929577465,1.53667467600521,3.54520783330153,0.000487699061670038,0.0110521591016701,0.00925734041520058,"AP1G1/AP2A1/AP5Z1/ARFRP1/ARL8B/CCDC91/CLN3/DCTN1/DENND5A/DOP1A/EHD3/GAK/GCC2/GGA1/HEATR5A/HEATR5B/KIF1C/LAPTM5/LRRK2/MON2/PHETA1/PIKFYVE/PIP4K2A/RAB29/RGP1/RIC1/RNF126/RUFY1/SLC66A2/SNX1/SNX12/SNX2/SNX5/SNX8/SORL1/SRSF10/STX10/STX5/SYT7/TBC1D10A/TBC1D10B/TBC1D14/TBC1D23/TBC1D5/TMEM87A/TRAPPC10/USP7/VPS13C/VPS51/VPS52/VTI1A",51
