"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"EXD3",356.508764813058,-3.00837875092976,0.453050558399709,-6.64027158813385,3.13105689321091e-11,2.77467303972144e-09,"EXD3"
"EXOC1",1041.17918792137,1.36934021751752,0.472799033616005,2.89624157444802,0.0037766155265662,0.0194578648537994,"EXOC1"
"EXOC2",784.276198908142,1.18193081665334,0.398338327677823,2.96715313222203,0.00300571217818086,0.0162944249920468,"EXOC2"
"EXOC3L2",105.666672892956,-1.68871888044019,0.495198419506467,-3.41018632919554,0.000649185111447114,0.00488382083388724,"EXOC3L2"
"EXOC4",1959.22934867558,1.37541580019394,0.456212893228316,3.01485517092915,0.00257101992071777,0.0144323103038264,"EXOC4"
"EXOC6",414.952824291793,1.59627372784016,0.414311499379296,3.85283471550181,0.000116758208838776,0.00123438066067676,"EXOC6"
"EXOC7",1339.30568305919,-0.779623416881231,0.2875291594022,-2.7114586169352,0.00669879022912524,0.0303148384880908,"EXOC7"
"EXOSC3",520.521785380662,0.732323782696558,0.27353972142706,2.67721184651361,0.00742376791237431,0.0328428019535903,"EXOSC3"
"EXT1",2142.15321568181,1.54758953815333,0.393448007400332,3.93340291231585,8.37516760804134e-05,0.0009408026306295,"EXT1"
"EXT2",1577.43111696615,1.02732052758801,0.409222716632226,2.51041910879859,0.0120587946418245,0.0475559568047309,"EXT2"
"EXTL1",5.24724444786168,-4.98421370241942,1.62369668832873,-3.06967042443726,0.00214295103600679,0.0125156123921908,"EXTL1"
"EZH2",237.31977930606,1.60368417834665,0.538561164227515,2.97771968137898,0.00290401449189089,0.0158447903306419,"EZH2"
"F13A1",9538.99515722765,1.16736413152083,0.445012853439942,2.6232144139144,0.00871044360451619,0.037198015641561,"F13A1"
"F2RL1",17.0579483396238,3.74867607247661,1.17549359328942,3.18902297203217,0.00142754532846008,0.00910551065392372,"F2RL1"
"FAAH2",45.5738255115004,2.04989487612887,0.809076214626154,2.53362395170157,0.0112889806677815,0.0452343761199516,"FAAH2"
"FAAP100",252.993631262223,-2.36312784496825,0.431222998098535,-5.48005986551828,4.25181947133818e-08,1.5555418062204e-06,"FAAP100"
"FAAP20",501.468933012282,-0.914759660710809,0.272012158290743,-3.36293666598925,0.000771180542079351,0.00557323987985509,"FAAP20"
"FADS2",513.95245915401,-4.1584404704137,0.764875516033671,-5.43675458717473,5.42597906872762e-08,1.90138131197469e-06,"FADS2"
"FADS3",318.487929312942,-1.41889206469314,0.534220444442385,-2.65600479999257,0.00790724888786128,0.0345297055573951,"FADS3"
"FAF1",859.101322833782,0.974549350326376,0.341270179804421,2.8556534030746,0.00429483696112261,0.0215065232445735,"FAF1"
"FAHD1",129.963043905949,-1.92467823052203,0.71060837282845,-2.70849360085808,0.00675894155286591,0.0305177843348264,"FAHD1"
"FAIM2",26.343308930126,-6.23577768151723,0.980865531195968,-6.35742360516427,2.05165646757832e-10,1.48217312706682e-08,"FAIM2"
"FAM104A",364.310840316382,1.24723569833533,0.487931311413181,2.55617065181366,0.0105831202559902,0.0431174570462177,"FAM104A"
"FAM107B",1962.50460313774,1.75983439383523,0.366211815639797,4.80550959493395,1.5435783482063e-06,3.34420253115309e-05,"FAM107B"
"FAM110D",148.082180221796,-1.78395911599271,0.533977480162127,-3.34088830010408,0.000835108134591866,0.00592781099879929,"FAM110D"
"FAM126B",1042.99931251812,1.22670396046417,0.354334288340006,3.46199620197937,0.000536184721718671,0.00419254398680336,"FAM126B"
"FAM131A",138.220494226509,-1.62093732728472,0.409855559085399,-3.95489896709434,7.65670012340436e-05,0.000873380685129059,"FAM131A"
"FAM133A",17.0179678453123,-2.65002568686571,1.01732748823629,-2.60488949478795,0.00919038958924229,0.0387906812065838,"FAM133A"
"FAM133B",520.729105079052,1.28450351728013,0.387831787520016,3.31201195625008,0.000926275871226281,0.00644542066720774,"FAM133B"
"FAM133DP",8.76558348334317,4.72536380232065,1.45699945186302,3.24321590943529,0.00118188610473881,0.0078306556797055,"FAM133DP"
"FAM135B",753.038471604974,-2.97912905988713,0.579721812583159,-5.13889419929284,2.76359936776947e-07,7.68527305355026e-06,"FAM135B"
"FAM13B",1659.62391744057,0.773159101634357,0.21986490511101,3.51651893349686,0.000437245472764007,0.0035584642781394,"FAM13B"
"FAM151B",142.565770653054,1.39421096392354,0.553005256977319,2.52115318314365,0.0116970918909414,0.0464598237477052,"FAM151B"
"FAM153B",167.408485894934,-1.57513356555026,0.503549432122984,-3.12806144753145,0.00175963389523683,0.0106967500722949,"FAM153B"
"FAM156A",1001.68042648993,-4.74581094166609,0.448536717862345,-10.5806520462447,3.66399400431758e-26,8.11737516134314e-23,"FAM156A"
"FAM156B",281.576516391905,2.58678428766395,0.659770568532107,3.92073307152692,8.82800064807234e-05,0.000984811467395103,"FAM156B"
"FAM157A",1096.64551414537,-2.81641067487903,0.739988946775598,-3.8060172211371,0.000141222553785274,0.00143811874357742,"FAM157A"
"FAM157B",472.687679103616,1.63267565928813,0.462523842131086,3.52992756387552,0.00041567345608113,0.00342201199042182,"FAM157B"
"FAM167B",9.19608605854839,-7.20359516257623,2.26903612493526,-3.17473797945009,0.00149971856845701,0.00948029069160565,"FAM167B"
"FAM172A",846.890127945641,0.860499682241458,0.248387119323778,3.4643490555554,0.000531516337533101,0.00416651636713184,"FAM172A"
"FAM174A",146.564471868675,-1.21266768952107,0.46058356044087,-2.63289399291696,0.00846607666499366,0.0363569034295302,"FAM174A"
"FAM180A",285.913172867881,-2.5181981717033,0.697882201266637,-3.60834273625669,0.000308159220693157,0.00269735564643609,"FAM180A"
"FAM189B",171.607601364669,-2.17094976922161,0.547715091071709,-3.96364789762088,7.38130983308894e-05,0.000851099998990483,"FAM189B"
"FAM193B",986.188126233168,-1.64311298943998,0.296299059541857,-5.54545462270649,2.93191368073098e-08,1.11991239233899e-06,"FAM193B"
"FAM20C",1009.33529316312,-1.34759268893793,0.4639033108989,-2.90489991616296,0.00367370551064083,0.0190358664700279,"FAM20C"
"FAM214A",2089.84804076691,1.0056976494616,0.282858377652835,3.55548121928331,0.000377287896370436,0.00315683733349985,"FAM214A"
"FAM217B",428.917521206461,1.0885852157208,0.282298122809775,3.85615463852848,0.00011518463827677,0.00122228126801517,"FAM217B"
"FAM219A",431.006352746909,-1.29946676678346,0.396902939834174,-3.27401648203054,0.00106030426574472,0.00718850960716896,"FAM219A"
"FAM219B",637.00922437104,-0.706813641381123,0.258451703355729,-2.73479970224176,0.00624182446872961,0.028584230152044,"FAM219B"
"FAM222A",11.1542298230357,-3.16211765089186,1.12025671864432,-2.8226723377464,0.00476252178792564,0.0231779160189039,"FAM222A"
"FAM222B",165.330708923774,-1.30565519756262,0.497650747067222,-2.6236375716447,0.00869963036011909,0.037171278458587,"FAM222B"
"FAM227B",214.331247032828,1.29228758635828,0.46624421305086,2.77169678504366,0.00557649544752994,0.0261070069801126,"FAM227B"
"FAM240B",37.7861566896935,-2.18660276133094,0.789202416658807,-2.77064884138117,0.00559447247478044,0.0261705562167751,"FAM240B"
"FAM241A",13650.9191956955,-1.10334739529071,0.342402418373176,-3.22237033410262,0.00127134695125947,0.00830855026586778,"FAM241A"
"FAM43B",72.494432692626,-5.8776010705295,0.821669952705337,-7.15323841547032,8.47542115222376e-13,1.03043550215969e-10,"FAM43B"
"FAM47A",77.4790932016829,-9.56596032792081,1.28883122242661,-7.42219784985506,1.15192560913103e-13,1.75330112369951e-11,"FAM47A"
"FAM50A",629.688233028497,-4.41634464321898,0.762114888563728,-5.79485417420721,6.83805711686115e-09,3.23857531717564e-07,"FAM50A"
"FAM50B",109.971833941201,-1.39735043742693,0.447530334426402,-3.12235915631934,0.00179407925003978,0.0108663870493752,"FAM50B"
"FAM76B",399.339661280972,1.27283276478525,0.413933229128934,3.07497121568072,0.00210522870337646,0.0123350441130247,"FAM76B"
"FAM81A",35.303185604767,-2.05489835210635,0.806064173170398,-2.54929870412681,0.0107939804201854,0.0437530342748683,"FAM81A"
"FAM83D",63.0866474581693,2.47392958333881,0.855938309972528,2.89031295189744,0.00384858484977728,0.0197521063885995,"FAM83D"
"FAM83E",78.5610582603054,-1.96204079695798,0.555629693930379,-3.53120219885841,0.000413675388785044,0.00340978651384249,"FAM83E"
"FAM83H",48.8894698903841,-2.06783714717806,0.696957799171176,-2.96694742441671,0.00300772386126137,0.0163008986326965,"FAM83H"
"FAM89A",55.408199327408,2.35108373756995,0.565890647455711,4.15466088393687,3.25770333123861e-05,0.000433903451713872,"FAM89A"
"FAM89B",238.998370462584,-3.33512216992903,0.936825808517852,-3.56002379482426,0.000370821191729734,0.00311711793503338,"FAM89B"
"FAM90A13P",7.82179254680997,-6.26842816137536,1.93464170019461,-3.24009771977148,0.00119488742517177,0.00790473137707366,"FAM90A13P"
"FAM90A23P",10.5377654992867,-7.41198602980985,2.61776275621218,-2.8314200789283,0.00463418132429785,0.0227155015089906,"FAM90A23P"
"FAM90A9P",10.5377654992867,-7.41198602980985,2.61776275621218,-2.8314200789283,0.00463418132429785,0.0227155015089906,"FAM90A9P"
"FAM91A1",1695.73036435965,1.06443743543444,0.318178007887973,3.34541485912257,0.000821595793474779,0.00586591095525357,"FAM91A1"
"FAM98C",327.437311441825,-1.23187281227035,0.397659245157911,-3.09781006545232,0.00194956333272717,0.0116349426193496,"FAM98C"
"FAM9A",76.8523718442523,-5.10772586657675,0.876022004512195,-5.83059083021658,5.52314647477839e-09,2.66004873334798e-07,"FAM9A"
"FANCL",440.659952112027,1.60325880745202,0.411646283120737,3.89474865483427,9.83006069663336e-05,0.00107457006705138,"FANCL"
"FANCM",262.576567428661,1.48624250545668,0.508557214394865,2.92246862966082,0.00347268601398919,0.0181784947316698,"FANCM"
"FAR1",1449.45775532471,1.61313550405852,0.471701693578119,3.41982131084158,0.000626622819399173,0.00475217133468828,"FAR1"
"FAR2",789.949508906574,1.72578963094182,0.277730331966918,6.21390403676681,5.16840992751411e-10,3.28194030397146e-08,"FAR2"
"FARSA",188.138416262092,-2.99683704646685,0.655736731379482,-4.5701832809676,4.87297854075164e-06,8.99651103000434e-05,"FARSA"
"FARSB",638.170594168712,1.10207941814164,0.256749101187946,4.29243729790075,1.76722464470791e-05,0.000261982841567517,"FARSB"
"FASLG",35.0843784298738,2.1010842840565,0.833349607358562,2.52125190376729,0.011693810486893,0.0464598237477052,"FASLG"
"FASN",853.449105861017,-2.27619665646841,0.636092419147388,-3.57840557118949,0.000345696722911405,0.0029608449132863,"FASN"
"FASTK",374.384690830968,-1.82389297318636,0.396098041227484,-4.60465032226423,4.13159490888347e-06,7.8233495620349e-05,"FASTK"
"FASTKD2",790.929274289055,0.877212283403844,0.292835861334983,2.99557670090268,0.00273926400575923,0.015140339670244,"FASTKD2"
"FAU",1728.31765455539,-1.42737107808888,0.555117832204887,-2.57129386822157,0.0101319311505171,0.0417397882665619,"FAU"
"FBF1",119.291205591693,-3.66634491977847,0.679646531443339,-5.3944877964615,6.87192971005205e-08,2.31451700149878e-06,"FBF1"
"FBH1",1165.48453421347,1.09334199916213,0.414222329581917,2.63950521514777,0.00830271457821953,0.0358716849350204,"FBH1"
"FBL",509.736069016114,-2.3416346749723,0.490081381085548,-4.77805271807203,1.77000979917481e-06,3.74254776094874e-05,"FBL"
"FBRS",1338.954741541,-3.64948519252886,0.589850155389224,-6.18713949498018,6.12657476841593e-10,3.78197443676301e-08,"FBRS"
"FBRSL1",488.471232142148,-2.60609627552629,0.270926626012752,-9.61919584605033,6.63478166074701e-22,6.96267955440182e-19,"FBRSL1"
"FBXL15",51.5333681427797,-3.68525382063522,1.0013309331203,-3.68035551358771,0.000232909002988255,0.00214998731971427,"FBXL15"
"FBXL16",98.8853894374708,-3.19498988333743,1.08889346235659,-2.93416205881411,0.0033444953422135,0.0176371046359151,"FBXL16"
"FBXL18",515.733301189765,-1.40231401939808,0.276095441457878,-5.07909153441065,3.79243967783149e-07,1.00023088275505e-05,"FBXL18"
"FBXL19",443.440726351601,-4.30503852243458,0.638504884171459,-6.74237367505953,1.55819704501181e-11,1.48654980289428e-09,"FBXL19"
"FBXL4",1079.6179118388,1.28425899773484,0.38497367397282,3.33596576742938,0.000850036301256779,0.00600810840509001,"FBXL4"
"FBXL5",2025.30436816472,1.44245453428341,0.269175997194258,5.35877845468675,8.37865230800727e-08,2.73423810751812e-06,"FBXL5"
"FBXO2",56.4501174943174,-1.32323159596963,0.518859076455393,-2.55027165566678,0.0107639010094578,0.0436809362628548,"FBXO2"
"FBXO30",762.554383652728,0.762642403262824,0.295211335774254,2.58337777329124,0.0097838127344187,0.0406584914780272,"FBXO30"
"FBXO33",362.980863456096,1.08458676408837,0.337632730721325,3.21232708029,0.00131664382520736,0.00854654322459715,"FBXO33"
"FBXO38",1067.13290783188,1.38113327290018,0.358182745667622,3.85594585335444,0.000115283005539199,0.00122267438693941,"FBXO38"
"FBXO4",215.601487591922,1.25547910866787,0.367302686770617,3.41810488702448,0.000630588009714659,0.00477346026032672,"FBXO4"
"FBXO48",279.557784831251,-1.25147369645642,0.468736699553987,-2.66988630855493,0.00758769339190182,0.0334049499980416,"FBXO48"
"FBXO5",94.6667645050778,1.10364757821679,0.404189262242216,2.73052176620024,0.00632341573079953,0.0288915183905618,"FBXO5"
"FBXO7",1913.44780808288,1.24649851443868,0.348557629629333,3.57616189828995,0.00034867576306256,0.00297995972554839,"FBXO7"
"FBXO8",331.95150373662,0.997270520547966,0.393245373612018,2.53600064353685,0.011212652804921,0.0450039892238661,"FBXO8"
"FBXW12",79.8757509091353,-1.58371125789419,0.611814177744653,-2.58854945750402,0.00963811054263743,0.040220654271588,"FBXW12"
"FBXW4",1971.60403729056,-2.39753509098223,0.462748233343821,-5.18107886367848,2.20606189095958e-07,6.31085624732325e-06,"FBXW4"
"FBXW4P1",179.324336330792,-2.90885472511043,0.707218532589018,-4.11309176876568,3.90395103027437e-05,0.000504477508701494,"FBXW4P1"
"FBXW5",477.778554623477,-2.37762200284561,0.282376989298818,-8.42002745602459,3.76396088070542e-17,1.25082693333976e-14,"FBXW5"
"FBXW7",2044.40551662137,1.478134575553,0.409732434413968,3.60756057222353,0.00030908939420686,0.0027030409785485,"FBXW7"
"FBXW9",23.490717763544,-5.24216091575015,1.07029019977642,-4.89788742982529,9.68725017766009e-07,2.21506973959134e-05,"FBXW9"
"FCER2",19.777921056705,3.23640172070995,1.29980304255214,2.48991702185536,0.0127772922605507,0.0498174482563787,"FCER2"
"FCGBP",225.851386203,-3.10713836866264,0.823458982972326,-3.77327642652853,0.000161117603185639,0.0015950962710618,"FCGBP"
"FCGR1A",213.0579339967,2.63950745177868,0.692976694822229,3.80894115415498,0.000139563164745987,0.00142485916122388,"FCGR1A"
"FCGR1B",163.801603421135,2.96164249631289,1.02390162619391,2.89250687814808,0.00382180813920276,0.019655154110798,"FCGR1B"
"FCGR2A",3065.23427955624,2.11098454102701,0.361107863162867,5.84585592387092,5.03970108938062e-09,2.45688508609194e-07,"FCGR2A"
"FCGR3A",3852.94724665703,2.18020182893759,0.611272780129562,3.56665943553954,0.000361560869160358,0.0030573206828619,"FCGR3A"
"FCGRT",2469.5335562598,-1.63460688993504,0.346111236082069,-4.72277903612307,2.32643571723552e-06,4.74536960891618e-05,"FCGRT"
"FCHO2",1412.64409715648,0.925475222786805,0.335395696819693,2.75935329988546,0.00579158837525138,0.026938196191022,"FCHO2"
"FCMR",136.084857224576,6.75287845623508,2.14829306469803,3.14336929500086,0.00167014985188253,0.0102591244290467,"FCMR"
"FCRL1",511.231813413526,5.35664178709359,1.14690021322287,4.67053866180831,3.00410934193891e-06,5.96602949889641e-05,"FCRL1"
"FCRL3",259.503831047574,3.06517621573577,0.71362515052177,4.29521887435533,1.74521066365237e-05,0.000259104656906661,"FCRL3"
"FCRL5",1511.45573026119,1.93935389993306,0.757992279304206,2.55854044016553,0.0105112593652907,0.0429035824942745,"FCRL5"
"FCRL6",36.2168074372237,2.98639858434853,0.994255790625177,3.00365219142523,0.00266760091384114,0.0148490493079504,"FCRL6"
"FCRLA",95.9836048488285,3.24302137315322,1.10333122993985,2.93929989938744,0.00328954605222168,0.0174282292659991,"FCRLA"
"FDX2",36.7614543008882,-3.3966808741571,1.04107562409095,-3.26266487808992,0.00110369949713976,0.00741714333450276,"FDX2"
"FEM1C",1863.23853654034,-1.73186565599258,0.568049572378835,-3.04879316912431,0.00229762608116184,0.0132100249228045,"FEM1C"
"FER",2291.47397544237,0.898844984371525,0.316428828824122,2.84059131941837,0.00450299783820879,0.0222405929888643,"FER"
"FERMT3",567.406498868295,-1.41318959922213,0.498453000432143,-2.83515115366331,0.00458040084109187,0.0225295472536581,"FERMT3"
"FERP1",23.2848628668524,3.71486393821488,1.008368820254,3.68403292882375,0.000229572564272765,0.00212410550303232,"FERP1"
"FES",354.842235860573,-1.81168258767082,0.410925806680963,-4.40878270046783,1.03953261943759e-05,0.000170735098014548,"FES"
"FEZF2",4.77946967782047,-6.28790882647904,2.25992941570242,-2.78234744093751,0.00539672311731802,0.0254446115479319,"FEZF2"
"FGD1",227.399808242679,-2.08403468247986,0.660616714269866,-3.15468052421774,0.00160673941380997,0.00997719625411308,"FGD1"
"FGD5",3303.12579376853,-0.935192393986302,0.289380472201761,-3.23170525941457,0.00123053910344291,0.00808692128660123,"FGD5"
"FGD6",412.791112062199,1.27934501146604,0.359203830584659,3.56161294099708,0.000368583492285146,0.00310616494195838,"FGD6"
"FGF23",3773.46318527351,-3.53367888381728,0.6293562477327,-5.61475141709898,1.96845024312706e-08,8.10928293341123e-07,"FGF23"
"FGF7",661.062198374023,1.75869120675012,0.524909626786158,3.35046476003494,0.000806760739216547,0.00577801809599092,"FGF7"
"FGFBP2",1263.03061993574,-2.35094823859701,0.871608821496984,-2.69725154291035,0.0069914435883928,0.0313334218271441,"FGFBP2"
"FGFBP3",57.5167471057172,-3.96947594917081,0.889436840115731,-4.46290930411013,8.08542821867962e-06,0.000138978752803666,"FGFBP3"
"FH",469.427100438012,1.27801518876993,0.387700266263373,3.29640008011174,0.000979324438240422,0.00672872156239689,"FH"
"FHIP2A",899.74085401846,1.29015423754312,0.295669255937402,4.36350486780496,1.27995091316707e-05,0.000201269252820491,"FHIP2A"
"FHIP2B",600.619788188648,-1.29580966196551,0.346646229137533,-3.73813286586017,0.000185391969735509,0.00179095469213,"FHIP2B"
"FHL3",121.781374681345,-1.90670240608127,0.624913232437148,-3.05114743473294,0.00227968603808633,0.0131258041909914,"FHL3"
